Date,OrderID,StoreID,StoreName,Region,City,Channel,CustomerID,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,GrossSales,NetSales,COGS,Profit,Currency,PromoFlag
2025-07-08,O-b9e2938f-21e4-4f1e-83ef-391379b2bec6,14,Store 14,APAC,Sydney,Online,C-100469,100126,Phones Model 126,Technology,Phones,3,236.91,0.05,710.74,675.21,524.87,150.33,USD,False
2025-07-08,O-bf04cc02-afb6-4c91-b5ea-e2c91e098434,14,Store 14,APAC,Sydney,Retail,C-100201,100107,Phones Model 107,Technology,Phones,2,975.2,0.15,1950.4,1657.84,1220.44,437.4,USD,True
2025-07-08,O-c4c60596-ec61-4640-8c8c-cf7aad2f3ca0,10,Store 10,Americas,New York,Online,C-100097,100088,Phones Model 88,Technology,Phones,2,488.54,0.0,977.08,977.08,689.23,287.85,USD,False
2025-07-08,O-c58f7a16-2b78-4b6b-95de-284fc620f553,2,Store 2,EMEA,Alexandria,Retail,C-100290,100057,Phones Model 57,Technology,Phones,4,539.21,0.0,2156.85,2156.85,1386.01,770.84,USD,False
2025-07-08,O-c93884ea-0f93-4a78-af98-350c9675b5b1,4,Store 4,EMEA,Riyadh,Online,C-100981,100156,Phones Model 156,Technology,Phones,4,762.47,0.0,3049.86,3049.86,1973.52,1076.34,USD,False
2025-07-08,O-d03541d8-deb0-4702-8a93-421749d06717,8,Store 8,APAC,Shanghai,Retail,C-101162,100093,Phones Model 93,Technology,Phones,1,440.45,0.0,440.45,440.45,265.19,175.26,USD,False
2025-07-08,O-d0806491-d25b-4e54-978a-c4ad263e5028,8,Store 8,APAC,Shanghai,Retail,C-101127,100039,Phones Model 39,Technology,Phones,3,1093.41,0.05,3280.22,3116.21,2283.03,833.18,USD,False
2025-07-08,O-d4e850ea-8e4a-4813-bf98-4aa97613c92e,3,Store 3,EMEA,Dubai,Retail,C-100871,100115,Phones Model 115,Technology,Phones,1,153.16,0.05,153.16,145.5,113.8,31.7,USD,False
2025-07-08,O-d976b903-69f4-472a-8ffc-ccd209f1b3c4,16,Store 16,Americas,Sao Paulo,Online,C-100378,100159,Phones Model 159,Technology,Phones,4,1345.21,0.0,5380.85,5380.85,4024.81,1356.04,USD,True
2025-07-08,O-de827105-f95f-4298-8a4f-737681a613cd,15,Store 15,EMEA,Dubai,Retail,C-100606,100063,Phones Model 63,Technology,Phones,4,298.34,0.15,1193.38,1014.37,736.88,277.49,USD,True
2025-07-08,O-dffd4fef-d41b-4b54-9149-12778d10f913,1,Store 1,EMEA,Cairo,Retail,C-101160,100124,Phones Model 124,Technology,Phones,4,1387.9,0.1,5551.6,4996.44,3770.0,1226.43,USD,True
2025-07-08,O-f50377c6-b703-46a8-b977-2e39a3ff12e0,4,Store 4,EMEA,Riyadh,Retail,C-100139,100125,Phones Model 125,Technology,Phones,4,1348.1,0.0,5392.4,5392.4,4051.03,1341.37,USD,False
2025-07-08,O-f7251eb1-bddc-4273-9546-f46cf63fde0c,14,Store 14,APAC,Sydney,Retail,C-100234,100115,Phones Model 115,Technology,Phones,1,148.85,0.05,148.85,141.41,88.29,53.13,USD,False
2025-07-08,O-fd4e4ee6-73f1-4a5d-8302-82245256fc10,15,Store 15,EMEA,Dubai,Retail,C-100445,100076,Phones Model 76,Technology,Phones,3,745.37,0.1,2236.11,2012.5,1605.44,407.07,USD,False
2025-07-08,O-fd7f65ad-e7f6-4d97-b2cc-9bfa88df3bd3,3,Store 3,EMEA,Dubai,Retail,C-101064,100130,Phones Model 130,Technology,Phones,3,1228.77,0.1,3686.31,3317.68,2581.8,735.88,USD,False
2025-07-08,O-fd7f65ad-e7f6-4d97-b2cc-9bfa88df3bd3,3,Store 3,EMEA,Dubai,Retail,C-101064,100071,Phones Model 71,Technology,Phones,4,866.26,0.0,3465.04,3465.04,2298.36,1166.67,USD,False
2025-07-09,O-00b50173-d8f8-4b2e-b06b-b2c6996d9e72,8,Store 8,APAC,Shanghai,Online,C-101168,100151,Phones Model 151,Technology,Phones,2,654.71,0.0,1309.41,1309.41,970.16,339.26,USD,False
2025-07-09,O-00b50173-d8f8-4b2e-b06b-b2c6996d9e72,8,Store 8,APAC,Shanghai,Online,C-101168,100048,Phones Model 48,Technology,Phones,3,473.54,0.0,1420.63,1420.63,861.91,558.73,USD,False
2025-07-09,O-0433e007-8c6d-4c2f-b534-00876e93c79f,2,Store 2,EMEA,Alexandria,Online,C-100232,100101,Phones Model 101,Technology,Phones,4,448.13,0.0,1792.51,1792.51,1097.57,694.94,USD,False
2025-07-09,O-05f4d749-318d-40da-ad33-f718fedf91da,7,Store 7,APAC,Tokyo,Retail,C-101166,100080,Phones Model 80,Technology,Phones,3,813.02,0.0,2439.07,2439.07,1772.17,666.91,USD,False
2025-07-09,O-08c2ca5b-8f6e-4956-90d6-b54d636b15df,2,Store 2,EMEA,Alexandria,Online,C-100677,100152,Phones Model 152,Technology,Phones,1,1117.57,0.0,1117.57,1117.57,781.44,336.14,USD,False
2025-07-09,O-0e9a086e-5a1d-4fac-9dd5-ca0d6a7c9026,8,Store 8,APAC,Shanghai,Retail,C-101023,100068,Phones Model 68,Technology,Phones,1,173.93,0.05,173.93,165.24,103.02,62.21,USD,False
2025-07-09,O-0ee9cc7a-ea0a-47d9-b15e-612bce5b420c,15,Store 15,EMEA,Dubai,Retail,C-100699,100007,Phones Model 7,Technology,Phones,3,1139.69,0.0,3419.08,3419.08,2233.59,1185.49,USD,False
2025-07-09,O-1400ffc9-7468-4da8-aeab-f6d0413e1de1,11,Store 11,Americas,Chicago,Retail,C-100052,100069,Phones Model 69,Technology,Phones,2,229.37,0.1,458.75,412.87,257.48,155.39,USD,False
2025-07-09,O-196d997d-cdbb-4629-8e63-3455e899ef5c,10,Store 10,Americas,New York,Retail,C-100645,100044,Phones Model 44,Technology,Phones,2,179.63,0.05,359.27,341.3,205.86,135.45,USD,False
2025-07-09,O-1f0f552a-c276-45ab-a1f0-e2522e325e6f,3,Store 3,EMEA,Dubai,Retail,C-100477,100061,Phones Model 61,Technology,Phones,4,1002.22,0.0,4008.86,4008.86,3054.28,954.58,USD,False
2025-07-09,O-288f4ad7-da41-4e82-bd80-adbb35151bef,11,Store 11,Americas,Chicago,Retail,C-100299,100142,Phones Model 142,Technology,Phones,1,201.5,0.0,201.5,201.5,122.38,79.12,USD,True
2025-07-09,O-288f4ad7-da41-4e82-bd80-adbb35151bef,11,Store 11,Americas,Chicago,Retail,C-100299,100048,Phones Model 48,Technology,Phones,3,477.84,0.0,1433.53,1433.53,986.27,447.26,USD,False
2025-07-09,O-29db008a-cf2f-462e-9d80-28b805ec3aec,12,Store 12,Americas,Toronto,Online,C-101006,100097,Phones Model 97,Technology,Phones,3,1102.44,0.0,3307.33,3307.33,2458.14,849.18,USD,False
2025-07-09,O-2ab65476-3903-47d2-9214-7d64c4a53ff7,12,Store 12,Americas,Toronto,Online,C-100002,100030,Phones Model 30,Technology,Phones,2,468.41,0.0,936.81,936.81,703.57,233.24,USD,False
2025-07-09,O-30a78404-b2b0-45bb-98b6-9521fd6cd973,15,Store 15,EMEA,Dubai,Retail,C-100445,100048,Phones Model 48,Technology,Phones,1,503.6,0.1,503.6,453.24,295.53,157.7,USD,False
2025-07-09,O-331e0127-a58f-43e8-a3a1-b66397dc0054,1,Store 1,EMEA,Cairo,Online,C-100030,100078,Phones Model 78,Technology,Phones,3,1181.97,0.1,3545.91,3191.32,1929.64,1261.68,USD,False
2025-07-09,O-41f8406f-5d97-471d-acbc-a36c6d6643f2,3,Store 3,EMEA,Dubai,Retail,C-100397,100143,Phones Model 143,Technology,Phones,3,830.45,0.0,2491.34,2491.34,1823.14,668.2,USD,False
2025-07-09,O-424ca16b-9768-442c-a20c-b4da2656a192,7,Store 7,APAC,Tokyo,Retail,C-100530,100082,Phones Model 82,Technology,Phones,1,830.33,0.0,830.33,830.33,569.9,260.43,USD,False
2025-07-09,O-45477040-739e-4732-b4b5-f15b2df00d95,5,Store 5,EMEA,Berlin,Online,C-100142,100018,Phones Model 18,Technology,Phones,4,450.55,0.05,1802.19,1712.08,1210.81,501.27,USD,False
2025-07-09,O-45477040-739e-4732-b4b5-f15b2df00d95,5,Store 5,EMEA,Berlin,Online,C-100142,100089,Phones Model 89,Technology,Phones,3,1089.85,0.1,3269.56,2942.61,1783.83,1158.78,USD,False
2025-07-09,O-5d71841c-be5a-46f0-b61a-2e30f6050c10,2,Store 2,EMEA,Alexandria,Retail,C-100010,100086,Phones Model 86,Technology,Phones,1,200.12,0.0,200.12,200.12,153.03,47.1,USD,False
2025-07-09,O-5f9e690e-8a88-40db-a36f-0f3e5766d49b,7,Store 7,APAC,Tokyo,Retail,C-101101,100012,Phones Model 12,Technology,Phones,4,328.19,0.05,1312.78,1247.14,947.71,299.43,USD,False
2025-07-09,O-6909028f-e283-4d41-bac2-6024c95c6197,8,Store 8,APAC,Shanghai,Retail,C-101020,100018,Phones Model 18,Technology,Phones,4,494.16,0.1,1976.62,1778.96,1349.28,429.68,USD,False
2025-07-09,O-6909028f-e283-4d41-bac2-6024c95c6197,8,Store 8,APAC,Shanghai,Retail,C-101020,100141,Phones Model 141,Technology,Phones,1,873.9,0.2,873.9,699.12,536.6,162.52,USD,True
2025-07-09,O-699bd081-e9ad-4dab-a45f-4e03537b4097,2,Store 2,EMEA,Alexandria,Retail,C-100458,100134,Phones Model 134,Technology,Phones,2,967.56,0.2,1935.11,1548.09,1053.91,494.18,USD,True
2025-07-09,O-6b177cbc-48aa-4940-aa13-e22ec55a15d8,11,Store 11,Americas,Chicago,Retail,C-100104,100026,Phones Model 26,Technology,Phones,4,310.17,0.05,1240.7,1178.66,913.94,264.72,USD,False
2025-07-09,O-6b25dd2f-b46e-4670-b5e1-38756ef6c64d,4,Store 4,EMEA,Riyadh,Retail,C-100333,100136,Phones Model 136,Technology,Phones,4,161.54,0.1,646.18,581.56,448.84,132.72,USD,False
2025-07-09,O-6d09c6f5-c4f5-4dd7-b461-14c9c8869484,7,Store 7,APAC,Tokyo,Retail,C-100309,100074,Phones Model 74,Technology,Phones,1,685.95,0.0,685.95,685.95,511.97,173.98,USD,False
2025-07-09,O-77d9530c-6172-4138-8ef1-55a545933be5,15,Store 15,EMEA,Dubai,Retail,C-100895,100133,Phones Model 133,Technology,Phones,3,556.87,0.2,1670.62,1336.49,1005.37,331.13,USD,True
2025-07-09,O-86168db3-9941-4cb9-9e16-ec2ecea4b2a5,10,Store 10,Americas,New York,Retail,C-100043,100128,Phones Model 128,Technology,Phones,4,1037.83,0.0,4151.32,4151.32,2724.56,1426.76,USD,False
2025-07-09,O-896154ff-2b02-4923-a1b9-45835b6e3ee8,8,Store 8,APAC,Shanghai,Online,C-100613,100020,Phones Model 20,Technology,Phones,2,625.8,0.05,1251.61,1189.03,762.93,426.09,USD,True
2025-07-09,O-89f93a44-55f5-48be-9a0a-70dc866f709f,11,Store 11,Americas,Chicago,Retail,C-100027,100014,Phones Model 14,Technology,Phones,3,388.5,0.2,1165.51,932.41,625.37,307.03,USD,True
2025-07-09,O-8ccf810e-912c-4b9d-a931-7f9f5c5db473,16,Store 16,Americas,Sao Paulo,Online,C-100652,100093,Phones Model 93,Technology,Phones,2,350.64,0.1,701.27,631.15,433.82,197.32,USD,False
2025-07-09,O-8d2970c2-81a7-4c64-a240-7ec2bdcfe945,2,Store 2,EMEA,Alexandria,Retail,C-100116,100029,Phones Model 29,Technology,Phones,1,136.2,0.0,136.2,136.2,104.95,31.24,USD,False
2025-07-09,O-9350f951-2a91-4436-bdfb-656aada9b841,10,Store 10,Americas,New York,Retail,C-100040,100149,Phones Model 149,Technology,Phones,3,664.49,0.0,1993.46,1993.46,1487.34,506.11,USD,False
2025-07-09,O-95a8b861-6b1e-4bad-9b1e-d4eeea5537ad,2,Store 2,EMEA,Alexandria,Retail,C-100753,100022,Phones Model 22,Technology,Phones,1,382.17,0.1,382.17,343.96,206.48,137.48,USD,False
2025-07-09,O-95a8b861-6b1e-4bad-9b1e-d4eeea5537ad,2,Store 2,EMEA,Alexandria,Retail,C-100753,100072,Phones Model 72,Technology,Phones,2,757.32,0.0,1514.63,1514.63,1108.97,405.66,USD,True
2025-07-09,O-998d4cec-a93e-474e-9034-2a295a4d6713,4,Store 4,EMEA,Riyadh,Online,C-100629,100120,Phones Model 120,Technology,Phones,4,332.75,0.0,1331.0,1331.0,1029.81,301.19,USD,False
2025-07-09,O-9c8e614c-7c2e-4787-99ed-f211193fd09c,2,Store 2,EMEA,Alexandria,Online,C-100966,100121,Phones Model 121,Technology,Phones,4,330.44,0.0,1321.75,1321.75,1056.59,265.16,USD,False
2025-07-09,O-9d8825e8-8a77-482b-9a30-9a4c75970f93,2,Store 2,EMEA,Alexandria,Retail,C-100946,100042,Phones Model 42,Technology,Phones,3,244.98,0.05,734.94,698.2,480.85,217.34,USD,False
2025-07-09,O-a08bf63b-bdad-45de-a225-5806f3569891,1,Store 1,EMEA,Cairo,Retail,C-100580,100033,Phones Model 33,Technology,Phones,3,1211.79,0.1,3635.38,3271.84,2560.57,711.27,USD,False
2025-07-09,O-a1fd37d1-1d67-47c5-b053-d6b74e2c01f5,15,Store 15,EMEA,Dubai,Retail,C-100060,100121,Phones Model 121,Technology,Phones,2,460.17,0.15,920.34,782.29,581.35,200.94,USD,True
2025-07-09,O-a1fd37d1-1d67-47c5-b053-d6b74e2c01f5,15,Store 15,EMEA,Dubai,Retail,C-100060,100101,Phones Model 101,Technology,Phones,3,473.16,0.0,1419.49,1419.49,956.48,463.0,USD,False
2025-07-09,O-a23ee083-c2e2-410f-8661-5d6a8b347ef3,12,Store 12,Americas,Toronto,Retail,C-100798,100087,Phones Model 87,Technology,Phones,3,703.45,0.2,2110.34,1688.27,1235.58,452.69,USD,True
2025-07-09,O-acca054b-203a-4a1c-9d2b-b74361c80a9b,3,Store 3,EMEA,Dubai,Online,C-100800,100033,Phones Model 33,Technology,Phones,1,961.29,0.15,961.29,817.1,558.68,258.41,USD,True
2025-07-09,O-ae4075b7-2ff9-41e5-9a9d-60931f17d73d,6,Store 6,APAC,Mumbai,Retail,C-101144,100121,Phones Model 121,Technology,Phones,3,452.71,0.05,1358.13,1290.22,851.43,438.8,USD,False
2025-07-09,O-b050d91c-3816-4923-a412-6c30576f40f8,8,Store 8,APAC,Shanghai,Retail,C-100756,100014,Phones Model 14,Technology,Phones,4,443.01,0.0,1772.03,1772.03,1398.36,373.67,USD,False
2025-07-09,O-b300ae93-ee68-4e7d-b062-0c0185f2db37,4,Store 4,EMEA,Riyadh,Online,C-100501,100148,Phones Model 148,Technology,Phones,4,841.69,0.05,3366.74,3198.4,2341.55,856.86,USD,False
2025-07-09,O-b8d4e476-122d-4f78-984f-402e01d020cf,9,Store 9,APAC,Sydney,Retail,C-100485,100081,Phones Model 81,Technology,Phones,3,999.11,0.1,2997.33,2697.6,2027.24,670.36,USD,True
2025-07-09,O-bf92aa09-694f-4502-8fd8-a2c21bb9c801,10,Store 10,Americas,New York,Online,C-100734,100115,Phones Model 115,Technology,Phones,2,130.35,0.0,260.69,260.69,161.17,99.52,USD,False
2025-07-09,O-c45a796d-f337-4807-882b-fe238f00ade6,7,Store 7,APAC,Tokyo,Retail,C-100368,100027,Phones Model 27,Technology,Phones,2,369.36,0.0,738.71,738.71,510.8,227.91,USD,False
2025-07-09,O-d8b799e3-6935-49bf-8f78-2d2c1e20c398,7,Store 7,APAC,Tokyo,Online,C-100631,100010,Phones Model 10,Technology,Phones,3,792.41,0.0,2377.22,2377.22,1761.0,616.22,USD,False
2025-07-09,O-da51d6c9-9649-4135-a3f5-3f2de68ff569,4,Store 4,EMEA,Riyadh,Online,C-100932,100149,Phones Model 149,Technology,Phones,4,616.59,0.15,2466.37,2096.42,1615.09,481.32,USD,True
2025-07-09,O-e1862327-24c0-4c98-a4b8-2993722bddd8,16,Store 16,Americas,Sao Paulo,Online,C-101059,100028,Phones Model 28,Technology,Phones,4,1162.09,0.15,4648.35,3951.1,2398.05,1553.05,USD,True
2025-07-09,O-e6096a7a-6d30-4241-a827-1dc31edd8d04,4,Store 4,EMEA,Riyadh,Retail,C-100757,100019,Phones Model 19,Technology,Phones,4,968.01,0.0,3872.04,3872.04,2400.24,1471.81,USD,False
2025-07-09,O-e7d43da5-8306-46ac-af78-98cb6b8480cc,3,Store 3,EMEA,Dubai,Online,C-100004,100112,Phones Model 112,Technology,Phones,2,999.84,0.15,1999.69,1699.74,1161.18,538.55,USD,True
2025-07-09,O-ef39c83f-3715-4550-8e93-2b4fa0534e94,13,Store 13,Americas,Sao Paulo,Online,C-100834,100120,Phones Model 120,Technology,Phones,3,324.1,0.05,972.3,923.69,682.59,241.1,USD,False
2025-07-09,O-f42f2357-dc80-46dd-b67c-016456e5ecbb,14,Store 14,APAC,Sydney,Online,C-100806,100007,Phones Model 7,Technology,Phones,4,984.3,0.0,3937.19,3937.19,2384.0,1553.19,USD,False
2025-07-09,O-f834b4af-1b07-43c3-bc04-1a5098c90477,14,Store 14,APAC,Sydney,Retail,C-100152,100026,Phones Model 26,Technology,Phones,4,332.2,0.0,1328.8,1328.8,816.78,512.02,USD,False
2025-07-09,O-f9997d5d-78e0-42bc-949c-cec8c7dd6da5,1,Store 1,EMEA,Cairo,Retail,C-100197,100081,Phones Model 81,Technology,Phones,2,983.16,0.1,1966.31,1769.68,1130.47,639.21,USD,False
2025-07-09,O-f9997d5d-78e0-42bc-949c-cec8c7dd6da5,1,Store 1,EMEA,Cairo,Retail,C-100197,100116,Phones Model 116,Technology,Phones,1,793.63,0.05,793.63,753.94,474.46,279.48,USD,False
2025-07-09,O-fa7d5416-cfc0-4ee0-a685-ebab497a15ff,15,Store 15,EMEA,Dubai,Retail,C-100948,100025,Phones Model 25,Technology,Phones,1,398.37,0.2,398.37,318.7,203.01,115.68,USD,True
2025-07-09,O-ff102e17-23e7-48f3-abbf-e3790a4f7b9c,1,Store 1,EMEA,Cairo,Retail,C-100938,100059,Phones Model 59,Technology,Phones,1,355.84,0.0,355.84,355.84,219.0,136.84,USD,False
2025-07-09,O-ffc1f971-44e9-4877-abdc-53ffee0ea55b,15,Store 15,EMEA,Dubai,Retail,C-100114,100132,Phones Model 132,Technology,Phones,1,701.81,0.0,701.81,701.81,483.44,218.37,USD,False
2025-07-10,O-07fb898a-d9e9-4e9d-9dbb-f1132d12260f,6,Store 6,APAC,Mumbai,Retail,C-100587,100136,Phones Model 136,Technology,Phones,3,166.11,0.05,498.34,473.42,361.71,111.71,USD,False
2025-07-10,O-0edd60a8-13d6-4711-87ab-3eb3a4efa524,13,Store 13,Americas,Sao Paulo,Retail,C-100182,100150,Phones Model 150,Technology,Phones,2,509.35,0.0,1018.71,1018.71,679.09,339.62,USD,False
2025-07-10,O-1ab2b089-b5b0-4dcc-9dec-8a8de3ea8c15,6,Store 6,APAC,Mumbai,Online,C-100406,100130,Phones Model 130,Technology,Phones,3,1240.0,0.0,3720.01,3720.01,2441.93,1278.08,USD,False
2025-07-10,O-1b0d93ec-4d10-4805-b739-2ef8358e61c5,9,Store 9,APAC,Sydney,Online,C-100603,100029,Phones Model 29,Technology,Phones,2,162.66,0.15,325.32,276.52,176.85,99.67,USD,True
2025-07-10,O-1c98a7ea-5483-405e-a807-af6eb94fa229,11,Store 11,Americas,Chicago,Retail,C-100150,100058,Phones Model 58,Technology,Phones,3,973.24,0.0,2919.72,2919.72,1798.44,1121.27,USD,False
2025-07-10,O-1fa9c048-e7c5-45e2-b0d9-9451d737ce0f,7,Store 7,APAC,Tokyo,Online,C-100586,100139,Phones Model 139,Technology,Phones,1,1037.92,0.0,1037.92,1037.92,731.22,306.7,USD,False
2025-07-10,O-20259130-37a8-4ea3-b5f2-6377c0271a64,12,Store 12,Americas,Toronto,Online,C-101097,100086,Phones Model 86,Technology,Phones,2,225.81,0.05,451.61,429.03,324.06,104.97,USD,False
2025-07-10,O-25cc2561-c662-4ce8-a42e-6f2d4cc73312,5,Store 5,EMEA,Berlin,Retail,C-100640,100115,Phones Model 115,Technology,Phones,3,161.92,0.05,485.77,461.48,324.41,137.07,USD,False
2025-07-10,O-2619c24c-e0a0-4230-98d0-42774891b7ef,5,Store 5,EMEA,Berlin,Retail,C-100330,100016,Phones Model 16,Technology,Phones,1,744.76,0.2,744.76,595.8,443.91,151.9,USD,True
2025-07-10,O-2699cd0b-1c90-4f9c-82ff-446f9f6b33f2,16,Store 16,Americas,Sao Paulo,Online,C-100534,100035,Phones Model 35,Technology,Phones,1,1176.67,0.0,1176.67,1176.67,712.9,463.77,USD,False
2025-07-10,O-3cecfda7-5eac-4e8b-b2e9-98c61985150e,9,Store 9,APAC,Sydney,Retail,C-100205,100105,Phones Model 105,Technology,Phones,3,838.49,0.15,2515.46,2138.14,1565.74,572.39,USD,True
2025-07-10,O-3e59681e-e61d-4d26-b319-c872f57d1e3a,16,Store 16,Americas,Sao Paulo,Online,C-100763,100035,Phones Model 35,Technology,Phones,2,937.13,0.0,1874.25,1874.25,1364.36,509.9,USD,False
2025-07-10,O-4888202c-5a8c-4320-a3af-27e0a1c5db52,14,Store 14,APAC,Sydney,Retail,C-100853,100146,Phones Model 146,Technology,Phones,3,647.2,0.1,1941.6,1747.44,1393.04,354.4,USD,False
2025-07-10,O-4b8ef7f3-613f-4fd8-8dd2-4650e4ce25c4,14,Store 14,APAC,Sydney,Retail,C-100986,100019,Phones Model 19,Technology,Phones,2,1002.85,0.0,2005.71,2005.71,1287.39,718.31,USD,False
2025-07-10,O-4cbb3f8d-b667-4eda-b395-014af1ae2055,14,Store 14,APAC,Sydney,Retail,C-100928,100050,Phones Model 50,Technology,Phones,1,948.05,0.2,948.05,758.44,597.18,161.26,USD,True
2025-07-10,O-4cbb3f8d-b667-4eda-b395-014af1ae2055,14,Store 14,APAC,Sydney,Retail,C-100928,100127,Phones Model 127,Technology,Phones,1,797.56,0.05,797.56,757.68,599.07,158.61,USD,False
2025-07-10,O-4e3115a6-eb51-4dd3-8778-780ef0242bcc,6,Store 6,APAC,Mumbai,Retail,C-100350,100034,Phones Model 34,Technology,Phones,2,539.53,0.1,1079.06,971.16,660.62,310.54,USD,False
2025-07-10,O-55beb743-aaf2-45c0-b13b-976d734f8df1,12,Store 12,Americas,Toronto,Retail,C-100802,100086,Phones Model 86,Technology,Phones,1,226.64,0.05,226.64,215.3,159.7,55.61,USD,False
2025-07-10,O-59eb961a-8b0a-4192-bda5-07f454b4ba94,1,Store 1,EMEA,Cairo,Retail,C-100901,100048,Phones Model 48,Technology,Phones,2,601.14,0.05,1202.28,1142.17,882.8,259.37,USD,False
2025-07-10,O-73c11fa1-a1e3-439b-89fa-07dd8b765fdb,3,Store 3,EMEA,Dubai,Online,C-100350,100014,Phones Model 14,Technology,Phones,4,368.74,0.05,1474.97,1401.22,1018.24,382.98,USD,False
2025-07-10,O-79bf3a38-a277-408d-9217-7a199cb978ed,4,Store 4,EMEA,Riyadh,Retail,C-100757,100002,Phones Model 2,Technology,Phones,1,163.17,0.0,163.17,163.17,110.21,52.95,USD,False
2025-07-10,O-8f115d0f-0d64-4c3f-8ccd-86d628b4e4fb,6,Store 6,APAC,Mumbai,Online,C-100432,100093,Phones Model 93,Technology,Phones,4,385.02,0.0,1540.07,1540.07,1130.46,409.61,USD,False
2025-07-10,O-924ba6ea-0913-41e7-98d6-7a2ffaef30c2,8,Store 8,APAC,Shanghai,Retail,C-101197,100148,Phones Model 148,Technology,Phones,3,884.63,0.0,2653.88,2653.88,1939.82,714.06,USD,False
2025-07-10,O-92bd1e15-50c7-419d-808d-d46c69c5f8f7,15,Store 15,EMEA,Dubai,Retail,C-100672,100142,Phones Model 142,Technology,Phones,1,180.89,0.1,180.89,162.8,114.74,48.07,USD,False
2025-07-10,O-93982cfd-7ed3-4027-b33c-557cf0e6dba9,14,Store 14,APAC,Sydney,Online,C-101091,100107,Phones Model 107,Technology,Phones,2,1282.78,0.05,2565.56,2437.28,1817.24,620.04,USD,False
2025-07-10,O-9730050c-590a-40a8-b5c8-7d7f533671ba,2,Store 2,EMEA,Alexandria,Retail,C-101154,100070,Phones Model 70,Technology,Phones,3,1112.81,0.05,3338.43,3171.51,1959.31,1212.2,USD,False
2025-07-10,O-97e5b4e4-6884-4d8f-bb4b-04bf2ba111ad,3,Store 3,EMEA,Dubai,Online,C-100869,100135,Phones Model 135,Technology,Phones,1,237.05,0.15,237.05,201.49,143.41,58.08,USD,True
2025-07-10,O-9c25f06e-e77d-453a-86a8-fd777867bf7a,13,Store 13,Americas,Sao Paulo,Online,C-101179,100038,Phones Model 38,Technology,Phones,1,1319.92,0.0,1319.92,1319.92,826.89,493.03,USD,False
2025-07-10,O-a544f1ad-8fc2-4905-856e-2f372accb0c4,8,Store 8,APAC,Shanghai,Retail,C-100924,100129,Phones Model 129,Technology,Phones,4,571.26,0.15,2285.06,1942.3,1488.1,454.2,USD,True
2025-07-10,O-a89ba12a-9dab-4107-8340-6459610b1f7f,1,Store 1,EMEA,Cairo,Retail,C-100024,100120,Phones Model 120,Technology,Phones,4,339.9,0.05,1359.6,1291.62,805.71,485.91,USD,False
2025-07-10,O-a89ba12a-9dab-4107-8340-6459610b1f7f,1,Store 1,EMEA,Cairo,Retail,C-100024,100118,Phones Model 118,Technology,Phones,2,372.45,0.0,744.89,744.89,543.51,201.38,USD,False
2025-07-10,O-aee96e6b-b869-4bc4-87a9-5ac71793a2e3,11,Store 11,Americas,Chicago,Retail,C-101075,100155,Phones Model 155,Technology,Phones,2,473.08,0.1,946.15,851.54,529.3,322.24,USD,False
2025-07-10,O-b243ea20-76c2-49eb-a393-46ea27ce801f,11,Store 11,Americas,Chicago,Retail,C-100428,100142,Phones Model 142,Technology,Phones,1,203.32,0.1,203.32,182.99,124.43,58.56,USD,False
2025-07-10,O-b4c79a0f-ee50-4d7a-bad2-88fb810a2fee,1,Store 1,EMEA,Cairo,Online,C-100173,100008,Phones Model 8,Technology,Phones,4,1298.19,0.0,5192.75,5192.75,4097.74,1095.01,USD,False
2025-07-10,O-bb6a7dde-56e8-4289-9ef6-a2659d1d1f7f,5,Store 5,EMEA,Berlin,Online,C-100904,100077,Phones Model 77,Technology,Phones,4,696.6,0.1,2786.42,2507.78,1670.63,837.15,USD,False
2025-07-10,O-c05e8a83-41c2-4ad2-848b-8f1bf23425d8,6,Store 6,APAC,Mumbai,Online,C-100193,100090,Phones Model 90,Technology,Phones,1,113.37,0.05,113.37,107.7,76.87,30.83,USD,False
2025-07-10,O-c948a07d-af47-4f64-b80b-fcc95833932f,15,Store 15,EMEA,Dubai,Retail,C-100949,100017,Phones Model 17,Technology,Phones,4,210.06,0.0,840.24,840.24,517.55,322.69,USD,False
2025-07-10,O-d1bbb7d1-ec81-469c-8252-b5b4117c08b9,5,Store 5,EMEA,Berlin,Retail,C-100320,100004,Phones Model 4,Technology,Phones,3,377.23,0.05,1131.69,1075.1,811.6,263.5,USD,False
2025-07-10,O-db008b30-a378-4849-998d-cb0b32902a3e,12,Store 12,Americas,Toronto,Retail,C-100259,100116,Phones Model 116,Technology,Phones,1,703.79,0.0,703.79,703.79,546.25,157.54,USD,False
2025-07-10,O-dcda1b80-5e05-4b91-ba29-0248828a10a4,14,Store 14,APAC,Sydney,Retail,C-100415,100153,Phones Model 153,Technology,Phones,2,996.63,0.0,1993.25,1993.25,1430.6,562.65,USD,False
2025-07-10,O-dcfab474-32c0-4512-ac32-4585d8190ba9,11,Store 11,Americas,Chicago,Retail,C-100114,100153,Phones Model 153,Technology,Phones,3,965.27,0.05,2895.81,2751.02,1678.24,1072.78,USD,False
2025-07-10,O-dcfab474-32c0-4512-ac32-4585d8190ba9,11,Store 11,Americas,Chicago,Retail,C-100114,100083,Phones Model 83,Technology,Phones,2,242.64,0.0,485.27,485.27,325.54,159.73,USD,False
